"Index Num","Country of Origin","Country of Origin-ISO2","Monthly Asylum Data",Year,Month,Age,Sex,"Country of Asylum"
2881,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Total,Liechtenstein
2882,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Total,Liechtenstein
2883,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Total,Liechtenstein
2884,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Total,Lithuania
2885,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Total,Lithuania
2886,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Total,Lithuania
2887,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Total,Lithuania
2888,Afghanistan,AF,5,2019,09,"From 35 to 64 years",Total,Luxembourg
2889,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Total,Luxembourg
2890,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Total,Luxembourg
2891,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Total,Luxembourg
2892,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Total,Latvia
2893,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Total,Latvia
2894,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Total,Latvia
2895,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Total,Latvia
2896,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Total,Malta
2897,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Total,Malta
2898,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Total,Malta
2899,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Total,Malta
2900,Afghanistan,AF,10,2019,09,"From 35 to 64 years",Total,Netherlands
2901,Afghanistan,AF,5,2019,10,"From 35 to 64 years",Total,Netherlands
2902,Afghanistan,AF,5,2019,11,"From 35 to 64 years",Total,Netherlands
2903,Afghanistan,AF,10,2019,12,"From 35 to 64 years",Total,Netherlands
2904,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Total,Norway
2905,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Total,Norway
2906,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Total,Norway
2907,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Total,Norway
2908,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Total,Poland
2909,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Total,Poland
2910,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Total,Poland
2911,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Total,Poland
2912,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Total,Portugal
2913,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Total,Portugal
2914,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Total,Portugal
2915,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Total,Portugal
2916,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Total,Romania
2917,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Total,Romania
2918,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Total,Romania
2919,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Total,Romania
2920,Afghanistan,AF,15,2019,09,"From 35 to 64 years",Total,Sweden
2921,Afghanistan,AF,5,2019,10,"From 35 to 64 years",Total,Sweden
2922,Afghanistan,AF,10,2019,11,"From 35 to 64 years",Total,Sweden
2923,Afghanistan,AF,5,2019,12,"From 35 to 64 years",Total,Sweden
2924,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Total,Slovenia
2925,Afghanistan,AF,5,2019,10,"From 35 to 64 years",Total,Slovenia
2926,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Total,Slovenia
2927,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Total,Slovenia
2928,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Total,Slovakia
2929,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Total,Slovakia
2930,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Total,Slovakia
2931,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Total,Slovakia
2932,Afghanistan,AF,595,2019,09,"From 35 to 64 years",Total,Total
2933,Afghanistan,AF,790,2019,10,"From 35 to 64 years",Total,Total
2934,Afghanistan,AF,825,2019,11,"From 35 to 64 years",Total,Total
2935,Afghanistan,AF,720,2019,12,"From 35 to 64 years",Total,Total
2936,Afghanistan,AF,45,2019,09,"From 35 to 64 years",Total,"United Kingdom"
2937,Afghanistan,AF,25,2019,10,"From 35 to 64 years",Total,"United Kingdom"
2938,Afghanistan,AF,30,2019,11,"From 35 to 64 years",Total,"United Kingdom"
2939,Afghanistan,AF,20,2019,12,"From 35 to 64 years",Total,"United Kingdom"
2940,Afghanistan,AF,0,2019,09,"65 years or over",Total,Austria
2941,Afghanistan,AF,0,2019,10,"65 years or over",Total,Austria
2942,Afghanistan,AF,0,2019,11,"65 years or over",Total,Austria
2943,Afghanistan,AF,0,2019,12,"65 years or over",Total,Austria
2944,Afghanistan,AF,0,2019,09,"65 years or over",Total,Belgium
2945,Afghanistan,AF,0,2019,10,"65 years or over",Total,Belgium
2946,Afghanistan,AF,5,2019,11,"65 years or over",Total,Belgium
2947,Afghanistan,AF,0,2019,12,"65 years or over",Total,Belgium
2948,Afghanistan,AF,0,2019,09,"65 years or over",Total,Bulgaria
2949,Afghanistan,AF,0,2019,10,"65 years or over",Total,Bulgaria
2950,Afghanistan,AF,0,2019,11,"65 years or over",Total,Bulgaria
2951,Afghanistan,AF,0,2019,12,"65 years or over",Total,Bulgaria
2952,Afghanistan,AF,5,2019,09,"65 years or over",Total,Switzerland
2953,Afghanistan,AF,0,2019,10,"65 years or over",Total,Switzerland
2954,Afghanistan,AF,0,2019,11,"65 years or over",Total,Switzerland
2955,Afghanistan,AF,0,2019,12,"65 years or over",Total,Switzerland
2956,Afghanistan,AF,0,2019,09,"65 years or over",Total,Cyprus
2957,Afghanistan,AF,0,2019,10,"65 years or over",Total,Cyprus
2958,Afghanistan,AF,0,2019,11,"65 years or over",Total,Cyprus
2959,Afghanistan,AF,0,2019,12,"65 years or over",Total,Cyprus
2960,Afghanistan,AF,0,2019,09,"65 years or over",Total,Czechia
2961,Afghanistan,AF,0,2019,10,"65 years or over",Total,Czechia
2962,Afghanistan,AF,0,2019,11,"65 years or over",Total,Czechia
2963,Afghanistan,AF,0,2019,12,"65 years or over",Total,Czechia
2964,Afghanistan,AF,5,2019,09,"65 years or over",Total,"Germany (until 1990 former territory of the FRG)"
2965,Afghanistan,AF,10,2019,10,"65 years or over",Total,"Germany (until 1990 former territory of the FRG)"
2966,Afghanistan,AF,5,2019,11,"65 years or over",Total,"Germany (until 1990 former territory of the FRG)"
2967,Afghanistan,AF,10,2019,12,"65 years or over",Total,"Germany (until 1990 former territory of the FRG)"
2968,Afghanistan,AF,0,2019,09,"65 years or over",Total,Denmark
2969,Afghanistan,AF,0,2019,10,"65 years or over",Total,Denmark
2970,Afghanistan,AF,0,2019,11,"65 years or over",Total,Denmark
2971,Afghanistan,AF,0,2019,12,"65 years or over",Total,Denmark
2972,Afghanistan,AF,0,2019,09,"65 years or over",Total,Estonia
2973,Afghanistan,AF,0,2019,10,"65 years or over",Total,Estonia
2974,Afghanistan,AF,0,2019,11,"65 years or over",Total,Estonia
2975,Afghanistan,AF,0,2019,12,"65 years or over",Total,Estonia
2976,Afghanistan,AF,20,2019,09,"65 years or over",Total,Greece
2977,Afghanistan,AF,30,2019,10,"65 years or over",Total,Greece
2978,Afghanistan,AF,30,2019,11,"65 years or over",Total,Greece
2979,Afghanistan,AF,25,2019,12,"65 years or over",Total,Greece
2980,Afghanistan,AF,0,2019,09,"65 years or over",Total,Spain
2981,Afghanistan,AF,0,2019,10,"65 years or over",Total,Spain
2982,Afghanistan,AF,0,2019,11,"65 years or over",Total,Spain
2983,Afghanistan,AF,0,2019,12,"65 years or over",Total,Spain
2984,Afghanistan,AF,30,2019,09,"65 years or over",Total,"European Union - 27 countries (from 2020)"
2985,Afghanistan,AF,45,2019,10,"65 years or over",Total,"European Union - 27 countries (from 2020)"
2986,Afghanistan,AF,40,2019,11,"65 years or over",Total,"European Union - 27 countries (from 2020)"
2987,Afghanistan,AF,40,2019,12,"65 years or over",Total,"European Union - 27 countries (from 2020)"
2988,Afghanistan,AF,50,2019,09,"65 years or over",Total,"European Union - 28 countries (2013-2020)"
2989,Afghanistan,AF,55,2019,10,"65 years or over",Total,"European Union - 28 countries (2013-2020)"
2990,Afghanistan,AF,45,2019,11,"65 years or over",Total,"European Union - 28 countries (2013-2020)"
2991,Afghanistan,AF,45,2019,12,"65 years or over",Total,"European Union - 28 countries (2013-2020)"
2992,Afghanistan,AF,0,2019,09,"65 years or over",Total,Finland
2993,Afghanistan,AF,0,2019,10,"65 years or over",Total,Finland
2994,Afghanistan,AF,0,2019,11,"65 years or over",Total,Finland
2995,Afghanistan,AF,0,2019,12,"65 years or over",Total,Finland
2996,Afghanistan,AF,0,2019,09,"65 years or over",Total,France
2997,Afghanistan,AF,0,2019,10,"65 years or over",Total,France
2998,Afghanistan,AF,5,2019,11,"65 years or over",Total,France
2999,Afghanistan,AF,0,2019,12,"65 years or over",Total,France
3000,Afghanistan,AF,0,2019,09,"65 years or over",Total,Croatia
3001,Afghanistan,AF,0,2019,10,"65 years or over",Total,Croatia
3002,Afghanistan,AF,0,2019,11,"65 years or over",Total,Croatia
3003,Afghanistan,AF,0,2019,12,"65 years or over",Total,Croatia
3004,Afghanistan,AF,0,2019,09,"65 years or over",Total,Hungary
3005,Afghanistan,AF,0,2019,10,"65 years or over",Total,Hungary
3006,Afghanistan,AF,0,2019,11,"65 years or over",Total,Hungary
3007,Afghanistan,AF,0,2019,12,"65 years or over",Total,Hungary
3008,Afghanistan,AF,0,2019,09,"65 years or over",Total,Ireland
3009,Afghanistan,AF,0,2019,10,"65 years or over",Total,Ireland
3010,Afghanistan,AF,0,2019,11,"65 years or over",Total,Ireland
3011,Afghanistan,AF,0,2019,12,"65 years or over",Total,Ireland
3012,Afghanistan,AF,0,2019,09,"65 years or over",Total,Iceland
3013,Afghanistan,AF,0,2019,10,"65 years or over",Total,Iceland
3014,Afghanistan,AF,0,2019,11,"65 years or over",Total,Iceland
3015,Afghanistan,AF,0,2019,12,"65 years or over",Total,Iceland
3016,Afghanistan,AF,0,2019,09,"65 years or over",Total,Italy
3017,Afghanistan,AF,0,2019,10,"65 years or over",Total,Italy
3018,Afghanistan,AF,0,2019,11,"65 years or over",Total,Italy
3019,Afghanistan,AF,0,2019,12,"65 years or over",Total,Italy
3020,Afghanistan,AF,0,2019,09,"65 years or over",Total,Liechtenstein
3021,Afghanistan,AF,0,2019,10,"65 years or over",Total,Liechtenstein
3022,Afghanistan,AF,0,2019,11,"65 years or over",Total,Liechtenstein
3023,Afghanistan,AF,0,2019,12,"65 years or over",Total,Liechtenstein
3024,Afghanistan,AF,0,2019,09,"65 years or over",Total,Lithuania
3025,Afghanistan,AF,0,2019,10,"65 years or over",Total,Lithuania
3026,Afghanistan,AF,0,2019,11,"65 years or over",Total,Lithuania
3027,Afghanistan,AF,0,2019,12,"65 years or over",Total,Lithuania
3028,Afghanistan,AF,0,2019,09,"65 years or over",Total,Luxembourg
3029,Afghanistan,AF,0,2019,10,"65 years or over",Total,Luxembourg
3030,Afghanistan,AF,0,2019,11,"65 years or over",Total,Luxembourg
3031,Afghanistan,AF,0,2019,12,"65 years or over",Total,Luxembourg
3032,Afghanistan,AF,0,2019,09,"65 years or over",Total,Latvia
3033,Afghanistan,AF,0,2019,10,"65 years or over",Total,Latvia
3034,Afghanistan,AF,0,2019,11,"65 years or over",Total,Latvia
3035,Afghanistan,AF,0,2019,12,"65 years or over",Total,Latvia
3036,Afghanistan,AF,0,2019,09,"65 years or over",Total,Malta
3037,Afghanistan,AF,0,2019,10,"65 years or over",Total,Malta
3038,Afghanistan,AF,0,2019,11,"65 years or over",Total,Malta
3039,Afghanistan,AF,0,2019,12,"65 years or over",Total,Malta
3040,Afghanistan,AF,0,2019,09,"65 years or over",Total,Netherlands
3041,Afghanistan,AF,0,2019,10,"65 years or over",Total,Netherlands
3042,Afghanistan,AF,0,2019,11,"65 years or over",Total,Netherlands
3043,Afghanistan,AF,0,2019,12,"65 years or over",Total,Netherlands
3044,Afghanistan,AF,0,2019,09,"65 years or over",Total,Norway
3045,Afghanistan,AF,0,2019,10,"65 years or over",Total,Norway
3046,Afghanistan,AF,0,2019,11,"65 years or over",Total,Norway
3047,Afghanistan,AF,0,2019,12,"65 years or over",Total,Norway
3048,Afghanistan,AF,0,2019,09,"65 years or over",Total,Poland
3049,Afghanistan,AF,0,2019,10,"65 years or over",Total,Poland
3050,Afghanistan,AF,0,2019,11,"65 years or over",Total,Poland
3051,Afghanistan,AF,0,2019,12,"65 years or over",Total,Poland
3052,Afghanistan,AF,0,2019,09,"65 years or over",Total,Portugal
3053,Afghanistan,AF,0,2019,10,"65 years or over",Total,Portugal
3054,Afghanistan,AF,0,2019,11,"65 years or over",Total,Portugal
3055,Afghanistan,AF,0,2019,12,"65 years or over",Total,Portugal
3056,Afghanistan,AF,0,2019,09,"65 years or over",Total,Romania
3057,Afghanistan,AF,0,2019,10,"65 years or over",Total,Romania
3058,Afghanistan,AF,0,2019,11,"65 years or over",Total,Romania
3059,Afghanistan,AF,0,2019,12,"65 years or over",Total,Romania
3060,Afghanistan,AF,0,2019,09,"65 years or over",Total,Sweden
3061,Afghanistan,AF,0,2019,10,"65 years or over",Total,Sweden
3062,Afghanistan,AF,0,2019,11,"65 years or over",Total,Sweden
3063,Afghanistan,AF,0,2019,12,"65 years or over",Total,Sweden
3064,Afghanistan,AF,0,2019,09,"65 years or over",Total,Slovenia
3065,Afghanistan,AF,0,2019,10,"65 years or over",Total,Slovenia
3066,Afghanistan,AF,0,2019,11,"65 years or over",Total,Slovenia
3067,Afghanistan,AF,0,2019,12,"65 years or over",Total,Slovenia
3068,Afghanistan,AF,0,2019,09,"65 years or over",Total,Slovakia
3069,Afghanistan,AF,0,2019,10,"65 years or over",Total,Slovakia
3070,Afghanistan,AF,0,2019,11,"65 years or over",Total,Slovakia
3071,Afghanistan,AF,0,2019,12,"65 years or over",Total,Slovakia
3072,Afghanistan,AF,50,2019,09,"65 years or over",Total,Total
3073,Afghanistan,AF,55,2019,10,"65 years or over",Total,Total
3074,Afghanistan,AF,45,2019,11,"65 years or over",Total,Total
3075,Afghanistan,AF,45,2019,12,"65 years or over",Total,Total
3076,Afghanistan,AF,20,2019,09,"65 years or over",Total,"United Kingdom"
3077,Afghanistan,AF,10,2019,10,"65 years or over",Total,"United Kingdom"
3078,Afghanistan,AF,5,2019,11,"65 years or over",Total,"United Kingdom"
3079,Afghanistan,AF,5,2019,12,"65 years or over",Total,"United Kingdom"
3080,Afghanistan,AF,75,2019,09,"Less than 14 years",Total,Austria
3081,Afghanistan,AF,95,2019,10,"Less than 14 years",Total,Austria
3082,Afghanistan,AF,75,2019,11,"Less than 14 years",Total,Austria
3083,Afghanistan,AF,80,2019,12,"Less than 14 years",Total,Austria
3084,Afghanistan,AF,25,2019,09,"Less than 14 years",Total,Belgium
3085,Afghanistan,AF,35,2019,10,"Less than 14 years",Total,Belgium
3086,Afghanistan,AF,35,2019,11,"Less than 14 years",Total,Belgium
3087,Afghanistan,AF,20,2019,12,"Less than 14 years",Total,Belgium
3088,Afghanistan,AF,5,2019,09,"Less than 14 years",Total,Bulgaria
3089,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Bulgaria
3090,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Bulgaria
3091,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Bulgaria
3092,Afghanistan,AF,50,2019,09,"Less than 14 years",Total,Switzerland
3093,Afghanistan,AF,50,2019,10,"Less than 14 years",Total,Switzerland
3094,Afghanistan,AF,35,2019,11,"Less than 14 years",Total,Switzerland
3095,Afghanistan,AF,25,2019,12,"Less than 14 years",Total,Switzerland
3096,Afghanistan,AF,0,2019,09,"Less than 14 years",Total,Cyprus
3097,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Cyprus
3098,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Cyprus
3099,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Cyprus
3100,Afghanistan,AF,0,2019,09,"Less than 14 years",Total,Czechia
3101,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Czechia
3102,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Czechia
3103,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Czechia
3104,Afghanistan,AF,435,2019,09,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
3105,Afghanistan,AF,390,2019,10,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
3106,Afghanistan,AF,375,2019,11,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
3107,Afghanistan,AF,265,2019,12,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
3108,Afghanistan,AF,5,2019,09,"Less than 14 years",Total,Denmark
3109,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Denmark
3110,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Denmark
3111,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Denmark
3112,Afghanistan,AF,0,2019,09,"Less than 14 years",Total,Estonia
3113,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Estonia
3114,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Estonia
3115,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Estonia
3116,Afghanistan,AF,700,2019,09,"Less than 14 years",Total,Greece
3117,Afghanistan,AF,1290,2019,10,"Less than 14 years",Total,Greece
3118,Afghanistan,AF,1350,2019,11,"Less than 14 years",Total,Greece
3119,Afghanistan,AF,1155,2019,12,"Less than 14 years",Total,Greece
3120,Afghanistan,AF,0,2019,09,"Less than 14 years",Total,Spain
3121,Afghanistan,AF,5,2019,10,"Less than 14 years",Total,Spain
3122,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Spain
3123,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Spain
3124,Afghanistan,AF,1420,2019,09,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
3125,Afghanistan,AF,1935,2019,10,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
3126,Afghanistan,AF,1970,2019,11,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
3127,Afghanistan,AF,1695,2019,12,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
3128,Afghanistan,AF,1465,2019,09,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
3129,Afghanistan,AF,1960,2019,10,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
3130,Afghanistan,AF,1985,2019,11,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
3131,Afghanistan,AF,1710,2019,12,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
3132,Afghanistan,AF,5,2019,09,"Less than 14 years",Total,Finland
3133,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Finland
3134,Afghanistan,AF,5,2019,11,"Less than 14 years",Total,Finland
3135,Afghanistan,AF,5,2019,12,"Less than 14 years",Total,Finland
3136,Afghanistan,AF,75,2019,09,"Less than 14 years",Total,France
3137,Afghanistan,AF,55,2019,10,"Less than 14 years",Total,France
3138,Afghanistan,AF,60,2019,11,"Less than 14 years",Total,France
3139,Afghanistan,AF,95,2019,12,"Less than 14 years",Total,France
3140,Afghanistan,AF,20,2019,09,"Less than 14 years",Total,Croatia
3141,Afghanistan,AF,15,2019,10,"Less than 14 years",Total,Croatia
3142,Afghanistan,AF,20,2019,11,"Less than 14 years",Total,Croatia
3143,Afghanistan,AF,15,2019,12,"Less than 14 years",Total,Croatia
3144,Afghanistan,AF,5,2019,09,"Less than 14 years",Total,Hungary
3145,Afghanistan,AF,5,2019,10,"Less than 14 years",Total,Hungary
3146,Afghanistan,AF,5,2019,11,"Less than 14 years",Total,Hungary
3147,Afghanistan,AF,10,2019,12,"Less than 14 years",Total,Hungary
3148,Afghanistan,AF,0,2019,09,"Less than 14 years",Total,Ireland
3149,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Ireland
3150,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Ireland
3151,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Ireland
3152,Afghanistan,AF,0,2019,09,"Less than 14 years",Total,Iceland
3153,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Iceland
3154,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Iceland
3155,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Iceland
3156,Afghanistan,AF,0,2019,09,"Less than 14 years",Total,Italy
3157,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Italy
3158,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Italy
3159,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Italy
3160,Afghanistan,AF,0,2019,09,"Less than 14 years",Total,Liechtenstein
3161,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Liechtenstein
3162,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Liechtenstein
3163,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Liechtenstein
3164,Afghanistan,AF,0,2019,09,"Less than 14 years",Total,Lithuania
3165,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Lithuania
3166,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Lithuania
3167,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Lithuania
3168,Afghanistan,AF,5,2019,09,"Less than 14 years",Total,Luxembourg
3169,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Luxembourg
3170,Afghanistan,AF,5,2019,11,"Less than 14 years",Total,Luxembourg
3171,Afghanistan,AF,5,2019,12,"Less than 14 years",Total,Luxembourg
3172,Afghanistan,AF,0,2019,09,"Less than 14 years",Total,Latvia
3173,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Latvia
3174,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Latvia
3175,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Latvia
3176,Afghanistan,AF,0,2019,09,"Less than 14 years",Total,Malta
3177,Afghanistan,AF,0,2019,10,"Less than 14 years",Total,Malta
3178,Afghanistan,AF,0,2019,11,"Less than 14 years",Total,Malta
3179,Afghanistan,AF,0,2019,12,"Less than 14 years",Total,Malta
3180,Afghanistan,AF,10,2019,09,"Less than 14 years",Total,Netherlands
3181,Afghanistan,AF,5,2019,10,"Less than 14 years",Total,Netherlands
3182,Afghanistan,AF,10,2019,11,"Less than 14 years",Total,Netherlands
3183,Afghanistan,AF,20,2019,12,"Less than 14 years",Total,Netherlands
